date,future_rv_20d,future_high_vol_event_q80,future_extreme_vol_event_q90,future_crisis_candidate_q95,flag_realized_vol,flag_vix_level,flag_vix_range,flag_drawdown,flag_selloff,flag_volume,flag_vol_acceleration,direction_tag,qrc_pred_future_rv_20d,model,pred_future_rv_20d,forecast_high_vol,forecast_extreme_vol,forecast_crisis_vol,confirm_score,forecast_regime,rf_qrc_second_encode_ring_level_rate_pred,esn_pred_future_rv_20d
2022-04-12,0.3197302169638538,True,True,False,False,False,True,True,False,False,False,selloff,0.19495225361508,Phase 2 final QRC,0.19495225361508,False,False,False,2,watch,,
2022-04-13,0.3171859863250896,True,True,False,False,False,True,True,False,False,False,rally,0.1904976967656718,Phase 2 final QRC,0.1904976967656718,False,False,False,2,watch,,
2022-04-14,0.3250572321578501,True,True,False,False,False,False,True,True,False,False,selloff,0.2109509595292908,Phase 2 final QRC,0.2109509595292908,False,False,False,2,watch,,
2022-04-18,0.325374168051906,True,True,False,False,False,True,True,False,False,False,neutral,0.1867160300387526,Phase 2 final QRC,0.1867160300387526,False,False,False,2,watch,,
2022-04-19,0.3284220293968736,True,True,True,False,False,True,False,False,False,False,rally,0.1792081628112477,Phase 2 final QRC,0.1792081628112477,False,False,False,1,normal,,
2022-04-20,0.3594251618913261,True,True,True,False,False,False,False,False,False,False,neutral,0.1901209240018579,Phase 2 final QRC,0.1901209240018579,False,False,False,0,normal,,
2022-04-21,0.3560924573088925,True,True,True,False,False,True,True,True,False,False,selloff,0.1892556589738925,Phase 2 final QRC,0.1892556589738925,False,False,False,3,watch,,
2022-04-22,0.3421265185024696,True,True,True,False,True,True,True,True,False,True,selloff,0.2183580693661854,Phase 2 final QRC,0.2183580693661854,True,False,False,4,crisis_like,,
2022-04-25,0.3477918652556032,True,True,True,False,True,True,True,False,False,True,rally,0.2247576136980892,Phase 2 final QRC,0.2247576136980892,True,False,False,3,warning,,
2022-04-26,0.3328914708999532,True,True,True,False,True,True,True,True,False,True,selloff,0.268520508440516,Phase 2 final QRC,0.268520508440516,True,False,False,4,crisis_like,,
2022-04-27,0.3342040055155219,True,True,True,False,True,True,True,False,False,True,neutral,0.2671141425803447,Phase 2 final QRC,0.2671141425803447,True,False,False,3,warning,,
2022-04-28,0.3298230386011225,True,True,True,True,True,True,True,False,False,True,rally,0.2534013429157142,Phase 2 final QRC,0.2534013429157142,True,False,False,3,warning,,
2022-04-29,0.313573052500523,True,True,False,True,True,True,True,True,False,True,selloff,0.2787858215464132,Phase 2 final QRC,0.2787858215464132,True,True,False,4,crisis_like,,
2022-05-02,0.3134855145523644,True,True,False,True,True,True,True,False,False,True,rally,0.2996333523416851,Phase 2 final QRC,0.2996333523416851,True,True,False,3,crisis_like,,
2022-05-03,0.3143893797930115,True,True,False,True,True,True,True,False,False,True,neutral,0.3073796667153983,Phase 2 final QRC,0.3073796667153983,True,True,False,3,crisis_like,,
2022-05-04,0.3032916957518327,True,True,False,True,True,True,True,False,False,True,rally,0.2841266031496109,Phase 2 final QRC,0.2841266031496109,True,True,False,3,crisis_like,,
2022-05-05,0.2809516415405313,True,True,False,True,True,True,True,True,False,True,selloff,0.2874376126956583,Phase 2 final QRC,0.2874376126956583,True,True,False,4,crisis_like,,
2022-05-06,0.2803545196440136,True,True,False,True,True,True,True,False,False,True,selloff,0.2415864035429699,Phase 2 final QRC,0.2415864035429699,True,False,False,3,warning,,
2022-05-09,0.2576907129119684,True,False,False,True,True,True,True,True,False,True,selloff,0.2884022256871684,Phase 2 final QRC,0.2884022256871684,True,True,False,4,crisis_like,,
2022-05-10,0.2604670601636369,True,False,False,True,True,False,True,False,False,True,neutral,0.2333766517145044,Phase 2 final QRC,0.2333766517145044,True,False,False,2,warning,,
2022-05-11,0.268164436691395,True,False,False,True,True,True,True,True,False,True,selloff,0.2862068923007413,Phase 2 final QRC,0.2862068923007413,True,True,False,4,crisis_like,,
2022-05-12,0.2877625188274092,True,True,False,True,True,False,True,False,False,False,neutral,0.2609839742759532,Phase 2 final QRC,0.2609839742759532,True,False,False,2,warning,,
2022-05-13,0.3076564159376105,True,True,False,True,True,False,True,False,False,False,rally,0.2733565907922359,Phase 2 final QRC,0.2733565907922359,True,False,False,2,warning,,
2022-05-16,0.3075043934566952,True,True,False,True,True,True,True,False,False,False,selloff,0.2429633276034362,Phase 2 final QRC,0.2429633276034362,True,False,False,3,warning,,
2022-05-17,0.3030840133390104,True,True,False,True,True,False,True,False,False,False,rally,0.2620026919038494,Phase 2 final QRC,0.2620026919038494,True,False,False,2,warning,,
2022-05-18,0.2912042844870798,True,True,False,True,True,True,True,True,False,False,selloff,0.2913392289155127,Phase 2 final QRC,0.2913392289155127,True,True,False,4,crisis_like,,
2022-05-19,0.2904871761869165,True,True,False,True,True,True,True,False,False,False,selloff,0.2257272452673465,Phase 2 final QRC,0.2257272452673465,True,False,False,3,warning,,
2022-05-20,0.3035928770456373,True,True,False,True,True,True,True,False,False,False,neutral,0.222256319187422,Phase 2 final QRC,0.222256319187422,True,False,False,3,warning,,
2022-05-23,0.2964463266216461,True,True,False,True,True,False,True,False,True,False,rally,0.2236578491667717,Phase 2 final QRC,0.2236578491667717,True,False,False,3,warning,,
2022-05-24,0.297219613456127,True,True,False,True,True,False,True,True,False,False,selloff,0.2100560093886072,Phase 2 final QRC,0.2100560093886072,False,False,False,3,watch,,
2022-05-25,0.3157654557531271,True,True,False,True,True,False,True,False,False,False,rally,0.2289895394275305,Phase 2 final QRC,0.2289895394275305,True,False,False,2,warning,,
2022-05-26,0.3081566342544198,True,True,False,True,True,False,True,False,False,False,rally,0.2268286365498479,Phase 2 final QRC,0.2268286365498479,True,False,False,2,warning,,
2022-05-27,0.3048264375780813,True,True,False,True,True,False,False,False,False,False,rally,0.2379921345040837,Phase 2 final QRC,0.2379921345040837,True,False,False,1,warning,,
2022-05-31,0.3041851274449602,True,True,False,True,True,False,True,False,False,False,selloff,0.2642431610629053,Phase 2 final QRC,0.2642431610629053,True,False,False,2,warning,,
2022-06-01,0.3041972780890867,True,True,False,True,True,False,True,True,False,False,selloff,0.2348561441510593,Phase 2 final QRC,0.2348561441510593,True,False,False,3,warning,,
2022-06-02,0.2990764453881688,True,True,False,True,False,False,False,False,False,False,rally,0.2205882456541129,Phase 2 final QRC,0.2205882456541129,True,False,False,0,watch,,
2022-06-03,0.2933281090801971,True,True,False,True,False,False,False,True,False,False,selloff,0.251507811591047,Phase 2 final QRC,0.251507811591047,True,False,False,1,warning,,
2022-06-06,0.2933737629897562,True,True,False,True,False,False,False,False,False,False,neutral,0.2331286531519553,Phase 2 final QRC,0.2331286531519553,True,False,False,0,watch,,
2022-06-07,0.2961494037935536,True,True,False,True,False,True,False,False,False,False,rally,0.2056374449580446,Phase 2 final QRC,0.2056374449580446,False,False,False,1,normal,,
2022-06-08,0.2936107915728478,True,True,False,True,False,False,False,True,False,False,selloff,0.1879807499770056,Phase 2 final QRC,0.1879807499770056,False,False,False,1,normal,,
2022-06-09,0.2838491422634702,True,True,False,True,True,True,True,True,False,False,selloff,0.184501771204636,Phase 2 final QRC,0.184501771204636,False,False,False,4,watch,,
2022-06-10,0.2658135978130592,True,False,False,True,True,True,True,True,False,False,selloff,0.2332852939544081,Phase 2 final QRC,0.2332852939544081,True,False,False,4,crisis_like,,
2022-06-13,0.2283146824630523,True,False,False,True,True,True,True,True,False,True,selloff,0.1856782931728078,Phase 2 final QRC,0.1856782931728078,False,False,False,4,watch,,
2022-06-14,0.2282264915701486,True,False,False,True,True,False,True,False,False,True,neutral,0.2195898302839257,Phase 2 final QRC,0.2195898302839257,True,False,False,2,warning,,
2022-06-15,0.23254079644233,True,False,False,True,True,True,True,False,False,True,rally,0.1875100845106695,Phase 2 final QRC,0.1875100845106695,False,False,False,3,watch,,
2022-06-16,0.2016656676173078,False,False,False,True,True,True,True,True,False,True,selloff,0.2329025282156904,Phase 2 final QRC,0.2329025282156904,True,False,False,4,crisis_like,,
2022-06-17,0.2226356561286464,True,False,False,True,True,False,True,False,False,True,neutral,0.2922597870010168,Phase 2 final QRC,0.2922597870010168,True,True,False,2,crisis_like,,
2022-06-21,0.205637853098005,False,False,False,True,True,False,True,False,False,False,rally,0.2599692532628046,Phase 2 final QRC,0.2599692532628046,True,False,False,2,warning,,
2022-06-22,0.2086595665014665,False,False,False,True,True,False,True,False,False,False,neutral,0.2906195682986253,Phase 2 final QRC,0.2906195682986253,True,True,False,2,crisis_like,,
2022-06-23,0.2084097271289021,False,False,False,True,True,False,True,False,False,False,rally,0.2721486475782989,Phase 2 final QRC,0.2721486475782989,True,False,False,2,warning,,
2022-06-24,0.1763801429290557,False,False,False,True,True,True,True,False,False,False,rally,0.2412756293032165,Phase 2 final QRC,0.2412756293032165,True,False,False,3,warning,,
2022-06-27,0.1808594881959178,False,False,False,True,True,False,True,False,False,False,selloff,0.2631816078869454,Phase 2 final QRC,0.2631816078869454,True,False,False,2,warning,,
2022-06-28,0.1887331105990739,False,False,False,True,True,False,True,True,False,False,selloff,0.266982756341127,Phase 2 final QRC,0.266982756341127,True,False,False,3,warning,,
2022-06-29,0.1938283261092905,False,False,False,True,True,False,True,False,False,False,neutral,0.2630830795294021,Phase 2 final QRC,0.2630830795294021,True,False,False,2,warning,,
2022-06-30,0.19841972680207,False,False,False,True,True,False,True,True,True,False,selloff,0.2762404280250123,Phase 2 final QRC,0.2762404280250123,True,True,False,4,crisis_like,,
2022-07-01,0.1951576037976559,False,False,False,True,True,True,True,False,False,False,rally,0.2824748215411635,Phase 2 final QRC,0.2824748215411635,True,True,False,3,crisis_like,,
2022-07-05,0.1964528325711191,False,False,False,True,True,False,True,False,False,False,neutral,0.2388495816469745,Phase 2 final QRC,0.2388495816469745,True,False,False,2,warning,,
2022-07-06,0.2036972200646342,False,False,False,True,True,False,True,False,False,False,neutral,0.2734076823292254,Phase 2 final QRC,0.2734076823292254,True,False,False,2,warning,,
2022-07-07,0.1967579910069169,False,False,False,True,True,False,True,False,False,False,rally,0.2787502315842882,Phase 2 final QRC,0.2787502315842882,True,True,False,2,crisis_like,,
2022-07-08,0.1968279015465187,False,False,False,True,False,False,False,False,False,False,neutral,0.2388850527511789,Phase 2 final QRC,0.2388850527511789,True,False,False,0,watch,,
2022-07-11,0.1926005008308797,False,False,False,True,True,False,False,True,False,False,selloff,0.2530470723948559,Phase 2 final QRC,0.2530470723948559,True,False,False,2,warning,,
2022-07-12,0.1905231005745014,False,False,False,True,True,False,False,True,False,False,selloff,0.2418109123057809,Phase 2 final QRC,0.2418109123057809,True,False,False,2,warning,,
2022-07-13,0.2034547621243354,False,False,False,True,True,True,False,False,False,False,selloff,0.2150696632253549,Phase 2 final QRC,0.2150696632253549,True,False,False,2,warning,,
2022-07-14,0.2032716135598573,False,False,False,True,True,False,False,False,False,False,neutral,0.2217515186930546,Phase 2 final QRC,0.2217515186930546,True,False,False,1,warning,,
2022-07-15,0.200891679949985,False,False,False,True,False,True,False,False,False,False,rally,0.2048394512238929,Phase 2 final QRC,0.2048394512238929,False,False,False,1,normal,,
2022-07-18,0.1992595144620317,False,False,False,False,True,False,False,True,False,False,selloff,0.1910367203203523,Phase 2 final QRC,0.1910367203203523,False,False,False,2,watch,,
2022-07-19,0.1754896152259286,False,False,False,True,False,False,False,False,False,False,rally,0.1996177472865186,Phase 2 final QRC,0.1996177472865186,False,False,False,0,normal,,
2022-07-20,0.1758620074940471,False,False,False,False,False,False,False,False,False,True,rally,0.2153473270270847,Phase 2 final QRC,0.2153473270270847,True,False,False,0,watch,,
2022-07-21,0.1724534711183858,False,False,False,False,False,False,False,False,False,True,rally,0.2319078293577945,Phase 2 final QRC,0.2319078293577945,True,False,False,0,watch,,
2022-07-22,0.1759310314698845,False,False,False,False,False,False,False,True,False,False,selloff,0.2221183575702256,Phase 2 final QRC,0.2221183575702256,True,False,False,1,warning,,
2022-07-25,0.1910814171979664,False,False,False,False,False,False,False,False,False,True,neutral,0.2199151597861832,Phase 2 final QRC,0.2199151597861832,True,False,False,0,watch,,
2022-07-26,0.1865510395603663,False,False,False,False,False,False,False,True,False,False,selloff,0.2152958773328613,Phase 2 final QRC,0.2152958773328613,True,False,False,1,warning,,
2022-07-27,0.1632483524845573,False,False,False,False,False,False,False,False,False,True,rally,0.2091908725318136,Phase 2 final QRC,0.2091908725318136,False,False,False,0,normal,,
2022-07-28,0.1648290441425352,False,False,False,False,False,False,False,False,False,True,rally,0.2211169670831117,Phase 2 final QRC,0.2211169670831117,True,False,False,0,watch,,
2022-07-29,0.1986705315310008,False,False,False,False,False,False,False,False,False,True,rally,0.205742336235558,Phase 2 final QRC,0.205742336235558,False,False,False,0,normal,,
2022-08-01,0.199784159845057,False,False,False,False,False,False,False,False,False,True,neutral,0.1872247765165514,Phase 2 final QRC,0.1872247765165514,False,False,False,0,normal,,
2022-08-02,0.2022298696130606,False,False,False,False,False,False,False,False,False,True,selloff,0.1840336150466515,Phase 2 final QRC,0.1840336150466515,False,False,False,0,normal,,
2022-08-03,0.1964432755761195,False,False,False,False,False,True,False,False,False,False,rally,0.170255114437111,Phase 2 final QRC,0.170255114437111,False,False,False,1,normal,,
2022-08-04,0.1967431561840973,False,False,False,False,False,False,False,False,False,False,neutral,0.1723709971394044,Phase 2 final QRC,0.1723709971394044,False,False,False,0,normal,,
2022-08-05,0.2002188824066753,False,False,False,False,False,False,False,False,False,False,neutral,0.178178941496386,Phase 2 final QRC,0.178178941496386,False,False,False,0,normal,,
2022-08-08,0.2006257062424531,False,False,False,False,False,False,False,False,False,False,neutral,0.1870407993526656,Phase 2 final QRC,0.1870407993526656,False,False,False,0,normal,,
2022-08-09,0.2098711211423826,False,False,False,False,False,False,False,False,False,False,selloff,0.1845385885246108,Phase 2 final QRC,0.1845385885246108,False,False,False,0,normal,,
2022-08-10,0.1978295440517113,False,False,False,False,False,True,False,False,False,False,rally,0.2025152801865737,Phase 2 final QRC,0.2025152801865737,False,False,False,1,normal,,
2022-08-11,0.2052581188683132,False,False,False,False,False,False,False,False,False,False,neutral,0.1851907948075777,Phase 2 final QRC,0.1851907948075777,False,False,False,0,normal,,
2022-08-12,0.2000501251745,False,False,False,False,False,False,False,False,False,False,rally,0.1702866434310395,Phase 2 final QRC,0.1702866434310395,False,False,False,0,normal,,
2022-08-15,0.2543796417461356,True,False,False,False,False,False,False,False,False,False,neutral,0.1865959647862606,Phase 2 final QRC,0.1865959647862606,False,False,False,0,normal,,
2022-08-16,0.2546438816129741,True,False,False,False,False,False,False,False,False,False,neutral,0.1992268457524697,Phase 2 final QRC,0.1992268457524697,False,False,False,0,normal,,
2022-08-17,0.2566064209009475,True,False,False,False,False,False,False,True,False,False,selloff,0.1961634351525091,Phase 2 final QRC,0.1961634351525091,False,False,False,1,normal,,
2022-08-18,0.2578361506940325,True,False,False,False,False,False,False,False,False,False,neutral,0.1670493972723551,Phase 2 final QRC,0.1670493972723551,False,False,False,0,normal,,
2022-08-19,0.2548040257935227,True,False,False,False,False,False,False,True,False,False,selloff,0.1878065580106804,Phase 2 final QRC,0.1878065580106804,False,False,False,1,normal,,
2022-08-22,0.2470334939701197,True,False,False,False,False,True,True,True,False,False,selloff,0.1597029748830088,Phase 2 final QRC,0.1597029748830088,False,False,False,3,watch,,
2022-08-23,0.2546638058209657,True,False,False,False,False,False,True,False,False,False,neutral,0.1721997750571234,Phase 2 final QRC,0.1721997750571234,False,False,False,1,normal,,
2022-08-24,0.2561668771879982,True,False,False,False,False,False,False,False,False,False,neutral,0.1891640087353733,Phase 2 final QRC,0.1891640087353733,False,False,False,0,normal,,
2022-08-25,0.2583458103965717,True,False,False,False,False,False,False,False,False,True,rally,0.1869512261226037,Phase 2 final QRC,0.1869512261226037,False,False,False,0,normal,,
2022-08-26,0.2303197405628605,True,False,False,False,True,True,True,True,True,True,selloff,0.2079836709771562,Phase 2 final QRC,0.2079836709771562,False,False,False,5,watch,,
2022-08-29,0.2292923298439402,True,False,False,False,True,False,True,False,False,True,selloff,0.2264940604446317,Phase 2 final QRC,0.2264940604446317,True,False,False,2,warning,,
2022-08-30,0.2362704124885474,True,False,False,False,True,True,True,True,False,True,selloff,0.2351427444814858,Phase 2 final QRC,0.2351427444814858,True,False,False,4,crisis_like,,
2022-08-31,0.2463813562428823,True,False,False,False,True,False,True,True,False,True,selloff,0.2251283447471564,Phase 2 final QRC,0.2251283447471564,True,False,False,3,warning,,
2022-09-01,0.2522702430071133,True,False,False,False,True,False,True,False,False,True,neutral,0.2087418375026251,Phase 2 final QRC,0.2087418375026251,False,False,False,2,watch,,
2022-09-02,0.2660463144922483,True,False,False,False,True,True,True,True,False,False,selloff,0.2147918028519347,Phase 2 final QRC,0.2147918028519347,True,False,False,4,crisis_like,,
2022-09-06,0.2869395306153949,True,True,False,False,True,False,True,False,False,False,selloff,0.2227915984690469,Phase 2 final QRC,0.2227915984690469,True,False,False,2,warning,,
2022-09-07,0.2800143982221157,True,True,False,False,False,True,True,False,False,False,rally,0.213222928423093,Phase 2 final QRC,0.213222928423093,True,False,False,2,warning,,
2022-09-08,0.2814748228570213,True,True,False,False,False,True,True,False,False,False,rally,0.2110103006904041,Phase 2 final QRC,0.2110103006904041,False,False,False,2,watch,,
2022-09-09,0.2937995005508539,True,True,False,False,False,False,True,False,False,False,rally,0.2003752542483073,Phase 2 final QRC,0.2003752542483073,False,False,False,1,normal,,
2022-09-12,0.2926060715450665,True,True,False,False,False,False,True,False,False,False,rally,0.2070108164552362,Phase 2 final QRC,0.2070108164552362,False,False,False,1,normal,,
2022-09-13,0.2474365895160523,True,False,False,True,True,True,True,True,True,True,selloff,0.2168306495433136,Phase 2 final QRC,0.2168306495433136,True,False,False,5,crisis_like,,
2022-09-14,0.247345188038413,True,False,False,True,True,False,True,False,False,True,neutral,0.2338791588033701,Phase 2 final QRC,0.2338791588033701,True,False,False,2,warning,,
2022-09-15,0.2609338291746739,True,False,False,True,True,False,True,True,False,True,selloff,0.2496547181659371,Phase 2 final QRC,0.2496547181659371,True,False,False,3,warning,,
2022-09-16,0.272109286444349,True,False,False,True,True,False,True,True,False,True,selloff,0.2434944309010989,Phase 2 final QRC,0.2434944309010989,True,False,False,3,warning,,
2022-09-19,0.2853118463793576,True,True,False,True,True,False,True,False,False,True,rally,0.2341254547972936,Phase 2 final QRC,0.2341254547972936,True,False,False,2,warning,,
2022-09-20,0.2853817121662837,True,True,False,True,True,False,True,True,False,False,selloff,0.229568692418144,Phase 2 final QRC,0.229568692418144,True,False,False,3,warning,,
2022-09-21,0.2796032075920666,True,True,False,True,True,True,True,True,False,False,selloff,0.2088140580148539,Phase 2 final QRC,0.2088140580148539,False,False,False,4,watch,,
2022-09-22,0.2795977758710039,True,True,False,True,True,False,True,True,False,False,selloff,0.1752838712833725,Phase 2 final QRC,0.1752838712833725,False,False,False,3,watch,,
2022-09-23,0.2860801657383587,True,True,False,True,True,True,True,True,False,False,selloff,0.1550831807878895,Phase 2 final QRC,0.1550831807878895,False,False,False,4,watch,,
2022-09-26,0.2871588885926464,True,True,False,True,True,True,True,True,False,False,selloff,0.1535133684440973,Phase 2 final QRC,0.1535133684440973,False,False,False,4,watch,,
2022-09-27,0.292472681622451,True,True,False,True,True,True,True,False,False,False,neutral,0.1635301970965209,Phase 2 final QRC,0.1635301970965209,False,False,False,3,watch,,
2022-09-28,0.285441521209332,True,True,False,True,True,True,True,False,False,False,rally,0.2171647758656902,Phase 2 final QRC,0.2171647758656902,True,False,False,3,warning,,
2022-09-29,0.2760849840197367,True,True,False,True,True,False,True,True,False,False,selloff,0.236639081979318,Phase 2 final QRC,0.236639081979318,True,False,False,3,warning,,
2022-09-30,0.2830694700468309,True,True,False,True,True,True,True,True,False,False,selloff,0.2383501712228328,Phase 2 final QRC,0.2383501712228328,True,False,False,4,crisis_like,,
2022-10-03,0.26876449842646,True,False,False,True,True,True,True,False,True,True,rally,0.2423104907747048,Phase 2 final QRC,0.2423104907747048,True,False,False,4,crisis_like,,
2022-10-04,0.2464608841828414,True,False,False,True,True,False,True,False,False,True,rally,0.2115704532903659,Phase 2 final QRC,0.2115704532903659,False,False,False,2,watch,,
2022-10-05,0.2623242490440555,True,False,False,True,True,False,True,False,False,True,neutral,0.217533699045206,Phase 2 final QRC,0.217533699045206,True,False,False,2,warning,,
2022-10-06,0.2623147609907249,True,False,False,True,True,False,True,True,False,True,selloff,0.2362252843644547,Phase 2 final QRC,0.2362252843644547,True,False,False,3,warning,,
2022-10-07,0.2475836980764121,True,False,False,True,True,False,True,True,False,True,selloff,0.2333744396109087,Phase 2 final QRC,0.2333744396109087,True,False,False,3,warning,,
2022-10-10,0.2483938663919743,True,False,False,True,True,False,True,True,False,False,selloff,0.2517726040319813,Phase 2 final QRC,0.2517726040319813,True,False,False,3,warning,,
2022-10-11,0.2481043048833477,True,False,False,True,True,False,True,False,False,False,selloff,0.264816027835365,Phase 2 final QRC,0.264816027835365,True,False,False,2,warning,,
2022-10-12,0.2586087995455596,True,False,False,True,True,False,True,False,False,False,neutral,0.2636897018512355,Phase 2 final QRC,0.2636897018512355,True,False,False,2,warning,,
2022-10-13,0.3072289561466299,True,True,False,True,True,False,True,False,True,False,rally,0.2592968089619623,Phase 2 final QRC,0.2592968089619623,True,False,False,3,warning,,
2022-10-14,0.2980986873273247,True,True,False,True,True,False,True,True,False,False,selloff,0.2480186638313328,Phase 2 final QRC,0.2480186638313328,True,False,False,3,warning,,
2022-10-17,0.2857815065050649,True,True,False,True,True,False,True,False,False,False,rally,0.2672696026827739,Phase 2 final QRC,0.2672696026827739,True,False,False,2,warning,,
2022-10-18,0.2843599747482689,True,True,False,True,True,False,False,False,False,True,rally,0.2744344776325311,Phase 2 final QRC,0.2744344776325311,True,True,False,1,warning,,
2022-10-19,0.2845387253033212,True,True,False,True,True,False,False,True,False,True,selloff,0.2408436769121731,Phase 2 final QRC,0.2408436769121731,True,False,False,2,warning,,
2022-10-20,0.2831733036911341,True,True,False,True,True,False,False,True,False,False,selloff,0.2389581317593758,Phase 2 final QRC,0.2389581317593758,True,False,False,2,warning,,
2022-10-21,0.2705207466293716,True,False,False,True,True,False,False,False,False,False,rally,0.267588944722126,Phase 2 final QRC,0.267588944722126,True,False,False,1,warning,,
2022-10-24,0.2673665459667721,True,False,False,True,True,False,False,False,False,False,rally,0.2376436825477276,Phase 2 final QRC,0.2376436825477276,True,False,False,1,warning,,
2022-10-25,0.2656575931289537,True,False,False,True,True,False,False,False,False,False,rally,0.2493462962321731,Phase 2 final QRC,0.2493462962321731,True,False,False,1,warning,,
2022-10-26,0.2652367287971626,True,False,False,True,True,False,False,True,False,False,selloff,0.2294820987511326,Phase 2 final QRC,0.2294820987511326,True,False,False,2,warning,,
2022-10-27,0.2645560691555034,True,False,False,True,True,False,False,False,False,False,selloff,0.2115403846549686,Phase 2 final QRC,0.2115403846549686,False,False,False,1,normal,,
2022-10-28,0.2574578311607262,True,False,False,True,True,False,False,False,False,False,rally,0.2463684079590309,Phase 2 final QRC,0.2463684079590309,True,False,False,1,warning,,
2022-10-31,0.2562412790154851,True,False,False,True,True,False,False,True,False,False,selloff,0.2338352133570481,Phase 2 final QRC,0.2338352133570481,True,False,False,2,warning,,
2022-11-01,0.2784552178472514,True,True,False,True,True,False,False,False,False,False,selloff,0.2408729662627037,Phase 2 final QRC,0.2408729662627037,True,False,False,1,warning,,
2022-11-02,0.2634475824225811,True,False,False,True,True,False,False,True,False,False,selloff,0.252995910379208,Phase 2 final QRC,0.252995910379208,True,False,False,2,warning,,
2022-11-03,0.2609053598461033,True,False,False,True,True,False,True,True,False,False,selloff,0.2201301644097191,Phase 2 final QRC,0.2201301644097191,True,False,False,3,warning,,
2022-11-04,0.2639140293777321,True,False,False,True,False,False,False,False,False,False,rally,0.2334679743872006,Phase 2 final QRC,0.2334679743872006,True,False,False,0,watch,,
2022-11-07,0.2667675759673797,True,False,False,True,False,False,False,False,False,False,rally,0.2334297321822598,Phase 2 final QRC,0.2334297321822598,True,False,False,0,watch,,
2022-11-08,0.2661515676909991,True,False,False,True,True,False,False,False,False,False,rally,0.2144402098565304,Phase 2 final QRC,0.2144402098565304,True,False,False,1,warning,,
2022-11-09,0.2571840561666948,True,False,False,True,True,False,True,True,False,False,selloff,0.2272383975416584,Phase 2 final QRC,0.2272383975416584,True,False,False,3,warning,,
2022-11-10,0.1754748469551319,False,False,False,True,False,True,False,False,True,True,rally,0.2330654772581376,Phase 2 final QRC,0.2330654772581376,True,False,False,2,warning,,
2022-11-11,0.1794551122313835,False,False,False,True,False,False,False,False,False,True,rally,0.2526417180317306,Phase 2 final QRC,0.2526417180317306,True,False,False,0,watch,,
2022-11-14,0.1788888322298428,False,False,False,True,False,False,False,True,False,True,selloff,0.2716178696506636,Phase 2 final QRC,0.2716178696506636,True,False,False,1,warning,,
2022-11-15,0.1777942367416796,False,False,False,True,False,True,False,False,False,True,rally,0.2506262264211635,Phase 2 final QRC,0.2506262264211635,True,False,False,1,warning,,
2022-11-16,0.1964686759715093,False,False,False,True,False,False,False,True,False,True,selloff,0.2370739178507545,Phase 2 final QRC,0.2370739178507545,True,False,False,1,warning,,
2022-11-17,0.2006453244080643,False,False,False,True,False,False,False,False,False,False,neutral,0.2241376326050748,Phase 2 final QRC,0.2241376326050748,True,False,False,0,watch,,
2022-11-18,0.202271351750544,False,False,False,True,False,False,False,False,False,False,neutral,0.2381109930190414,Phase 2 final QRC,0.2381109930190414,True,False,False,0,watch,,
2022-11-21,0.2019159682656851,False,False,False,True,False,False,False,False,True,False,selloff,0.2511121246932784,Phase 2 final QRC,0.2511121246932784,True,False,False,1,warning,,
2022-11-22,0.2032093898670545,False,False,False,True,False,False,False,False,False,False,rally,0.2545041578421736,Phase 2 final QRC,0.2545041578421736,True,False,False,0,watch,,
2022-11-23,0.2083224254400236,False,False,False,True,False,False,False,False,False,False,rally,0.2285045134174222,Phase 2 final QRC,0.2285045134174222,True,False,False,0,watch,,
2022-11-25,0.2093134508053907,False,False,False,True,False,False,False,False,True,False,neutral,0.2182038705133682,Phase 2 final QRC,0.2182038705133682,True,False,False,1,warning,,
2022-11-28,0.2018629455151254,False,False,False,True,False,False,False,True,True,False,selloff,0.2377669144733785,Phase 2 final QRC,0.2377669144733785,True,False,False,2,warning,,
2022-11-29,0.2065962476329387,False,False,False,True,False,False,False,False,False,False,neutral,0.2023031374896077,Phase 2 final QRC,0.2023031374896077,False,False,False,0,normal,,
2022-11-30,0.1859360295314082,False,False,False,True,False,True,False,False,True,False,rally,0.1996898606131718,Phase 2 final QRC,0.1996898606131718,False,False,False,2,watch,,
2022-12-01,0.1861532549367418,False,False,False,True,False,False,False,False,True,False,neutral,0.2239718245383594,Phase 2 final QRC,0.2239718245383594,True,False,False,1,warning,,
2022-12-02,0.1867096730662759,False,False,False,True,False,True,False,False,False,False,neutral,0.2312502238468453,Phase 2 final QRC,0.2312502238468453,True,False,False,1,warning,,
2022-12-05,0.1773518191462626,False,False,False,True,False,False,False,True,False,False,selloff,0.2180113009022371,Phase 2 final QRC,0.2180113009022371,True,False,False,1,warning,,
2022-12-06,0.1745212081356631,False,False,False,True,False,True,False,True,False,False,selloff,0.1946759789302916,Phase 2 final QRC,0.1946759789302916,False,False,False,2,watch,,
2022-12-07,0.1920896852877608,False,False,False,True,False,False,False,False,False,False,neutral,0.18572824798148,Phase 2 final QRC,0.18572824798148,False,False,False,0,normal,,
2022-12-08,0.1900926539752712,False,False,False,True,False,False,False,False,False,False,rally,0.2016959820958305,Phase 2 final QRC,0.2016959820958305,False,False,False,0,normal,,
2022-12-09,0.1898475457685396,False,False,False,False,False,False,False,True,False,False,selloff,0.1881290849894917,Phase 2 final QRC,0.1881290849894917,False,False,False,1,normal,,
